"","region","uni_herdid","age","herdprev"
"1669","addis",63,3,0.1333
"1670","addis",63,4,0.1333
"1671","addis",63,3,0.1333
"1672","addis",63,4,0.1333
"1673","addis",63,5,0.1333
"1674","addis",63,6,0.1333
"1675","addis",63,4,0.1333
"1676","addis",63,5,0.1333
"1677","addis",63,3,0.1333
"1678","addis",63,4,0.1333
"1679","addis",63,5,0.1333
"1680","addis",63,4,0.1333
"1681","addis",63,3,0.1333
"1682","addis",63,6,0.1333
"1683","addis",63,1,0.1333
"1684","addis",63,2.33,0.1333
"1685","addis",63,2,0.1333
"1686","addis",63,2,0.1333
"1687","addis",63,1.5,0.1333
"1688","addis",63,1,0.1333
"1689","addis",63,1,0.1333
"1690","addis",63,2,0.1333
"1691","addis",63,4,0.1333
"1692","addis",63,0.58,0.1333
"1693","addis",64,5,0.4
"1694","addis",64,4,0.4
"1695","addis",64,5,0.4
"1696","addis",64,4,0.4
"1697","addis",64,6,0.4
"1698","addis",64,7,0.4
"1699","addis",64,5,0.4
"1700","addis",64,2,0.4
"1701","addis",64,0.58,0.4
"1702","addis",64,0.66,0.4
"1703","addis",65,7,0.1429
"1704","addis",65,6,0.1429
"1705","addis",65,4,0.1429
"1706","addis",65,5,0.1429
"1707","addis",65,10,0.1429
"1708","addis",65,0.85,0.1429
"1709","addis",65,0.66,0.1429
"1710","addis",66,3,0.125
"1711","addis",66,0.95,0.125
"1712","addis",66,6,0.125
"1713","addis",66,5,0.125
"1714","addis",66,2,0.125
"1715","addis",66,2,0.125
"1716","addis",66,8,0.125
"1717","addis",66,0.58,0.125
"1718","addis",67,3.5,0.2
"1719","addis",67,4.5,0.2
"1720","addis",67,2.5,0.2
"1721","addis",67,2,0.2
"1722","addis",67,3,0.2
"1723","addis",68,1,0.2
"1724","addis",68,3,0.2
"1725","addis",68,5,0.2
"1726","addis",68,5,0.2
"1727","addis",68,6,0.2
"1728","addis",69,2.67,0.7143
"1729","addis",69,3,0.7143
"1730","addis",69,4,0.7143
"1731","addis",69,5,0.7143
"1732","addis",69,5,0.7143
"1733","addis",69,0.67,0.7143
"1734","addis",69,2.5,0.7143
"1735","addis",70,1.25,0.8
"1736","addis",70,1.33,0.8
"1737","addis",70,4,0.8
"1738","addis",70,3.42,0.8
"1739","addis",70,3.42,0.8
"1740","addis",70,3,0.8
"1741","addis",70,0.42,0.8
"1742","addis",70,1.5,0.8
"1743","addis",70,1.33,0.8
"1744","addis",70,1.17,0.8
"1745","addis",71,3,0.0714
"1746","addis",71,1.5,0.0714
"1747","addis",71,7,0.0714
"1748","addis",71,6,0.0714
"1749","addis",71,7,0.0714
"1750","addis",71,7,0.0714
"1751","addis",71,2,0.0714
"1752","addis",71,2,0.0714
"1753","addis",71,2,0.0714
"1754","addis",71,1,0.0714
"1755","addis",71,2,0.0714
"1756","addis",71,1,0.0714
"1757","addis",71,0.8,0.0714
"1758","addis",71,0.4,0.0714
"1759","addis",72,4,0.0833
"1760","addis",72,0.91,0.0833
"1761","addis",72,1.6,0.0833
"1762","addis",72,2,0.0833
"1763","addis",72,4.6,0.0833
"1764","addis",72,5,0.0833
"1765","addis",72,5,0.0833
"1766","addis",72,4,0.0833
"1767","addis",72,1.3,0.0833
"1768","addis",72,1.6,0.0833
"1769","addis",72,4,0.0833
"1770","addis",72,1.3,0.0833
"1771","addis",73,1.8,0.4288
"1772","addis",73,4,0.4288
"1773","addis",73,1.5,0.4288
"1774","addis",73,2,0.4288
"1775","addis",73,4,0.4288
"1776","addis",73,3,0.4288
"1777","addis",73,4.6,0.4288
"1778","addis",73,0.42,0.4288
"1779","addis",73,0.58,0.4288
"1780","addis",73,1,0.4288
"1781","addis",73,0.5,0.4288
"1782","addis",73,3,0.4288
"1783","addis",73,2.5,0.4288
"1784","addis",73,0.42,0.4288
"1785","addis",74,0.25,0.8337
"1786","addis",74,0.25,0.8337
"1787","addis",74,0.25,0.8337
"1788","addis",74,0.5,0.8337
"1789","addis",74,0.42,0.8337
"1790","addis",74,2.5,0.8337
"1791","addis",74,4.5,0.8337
"1792","addis",74,3,0.8337
"1793","addis",74,5,0.8337
"1794","addis",74,6,0.8337
"1795","addis",74,5,0.8337
"1796","addis",74,1,0.8337
"1797","addis",74,1,0.8337
"1798","addis",74,1.5,0.8337
"1799","addis",74,1.5,0.8337
"1800","addis",74,2.4,0.8337
"1801","addis",74,2.4,0.8337
"1802","addis",74,1.5,0.8337
"1803","addis",74,1.5,0.8337
"1804","addis",74,5,0.8337
"1805","addis",75,1.5,0.6667
"1806","addis",75,6,0.6667
"1807","addis",75,5,0.6667
"1808","addis",75,5,0.6667
"1809","addis",75,7,0.6667
"1810","addis",75,5.5,0.6667
"1811","addis",75,1.7,0.6667
"1812","addis",75,0.83,0.6667
"1813","addis",75,2,0.6667
"1814","addis",75,2.2,0.6667
"1815","addis",75,4,0.6667
"1816","addis",75,0.3,0.6667
"1817","addis",75,3.5,0.6667
"1818","addis",75,5,0.6667
"1819","addis",75,3,0.6667
"1820","addis",75,3,0.6667
"1821","addis",75,0.25,0.6667
"1822","addis",76,3,0.63
"1823","addis",76,4,0.63
"1824","addis",76,6.5,0.63
"1825","addis",76,3,0.63
"1826","addis",76,4,0.63
"1827","addis",76,4,0.63
"1828","addis",76,4.5,0.63
"1829","addis",76,8,0.63
"1830","addis",76,6,0.63
"1831","addis",76,5,0.63
"1832","addis",76,5,0.63
"1833","addis",76,7,0.63
"1834","addis",76,4,0.63
"1835","addis",76,4,0.63
"1836","addis",76,6,0.63
"1837","addis",76,4,0.63
"1838","addis",76,3,0.63
"1839","addis",76,8,0.63
"1840","addis",76,7,0.63
"1841","addis",76,4.5,0.63
"1842","addis",76,4,0.63
"1843","addis",76,3,0.63
"1844","addis",76,4,0.63
"1845","addis",76,4,0.63
"1846","addis",76,7,0.63
"1847","addis",76,3,0.63
"1848","addis",76,8,0.63
"1849","addis",76,5,0.63
"1850","addis",76,4,0.63
"1851","addis",76,5,0.63
"1852","addis",76,5,0.63
"1853","addis",76,5,0.63
"1854","addis",76,6,0.63
"1855","addis",76,3,0.63
"1856","addis",76,3,0.63
"1857","addis",76,6,0.63
"1858","addis",76,1,0.63
"1859","addis",76,1,0.63
"1860","addis",76,1,0.63
"1861","addis",76,1,0.63
"1862","addis",76,6,0.63
"1863","addis",76,5,0.63
"1864","addis",76,5,0.63
"1865","addis",76,6,0.63
"1866","addis",76,6,0.63
"1867","addis",76,7.5,0.63
"1868","addis",76,6,0.63
"1869","addis",76,4,0.63
"1870","addis",76,5,0.63
"1871","addis",76,7,0.63
"1872","addis",76,5,0.63
"1873","addis",76,5,0.63
"1874","addis",76,4,0.63
"1875","addis",76,3,0.63
"1876","addis",76,2,0.63
"1877","addis",76,4,0.63
"1878","addis",76,2,0.63
"1879","addis",76,3,0.63
"1880","addis",76,3,0.63
"1881","addis",76,3,0.63
"1882","addis",76,4,0.63
"1883","addis",76,7,0.63
"1884","addis",76,3,0.63
"1885","addis",76,6.5,0.63
"1886","addis",76,2,0.63
"1887","addis",76,5,0.63
"1888","addis",76,3,0.63
"1889","addis",76,3,0.63
"1890","addis",76,7,0.63
"1891","addis",76,6.5,0.63
"1892","addis",76,4.5,0.63
"1893","addis",76,7,0.63
"1894","addis",76,7,0.63
"1895","addis",76,4,0.63
"1896","addis",76,3,0.63
"1897","addis",76,2,0.63
"1898","addis",76,2,0.63
"1899","addis",76,3,0.63
"1900","addis",76,5,0.63
"1901","addis",76,0.5,0.63
"1902","addis",76,7,0.63
"1903","addis",76,6,0.63
"1904","addis",76,7,0.63
"1905","addis",76,7,0.63
"1906","addis",76,2,0.63
"1907","addis",76,5,0.63
"1908","addis",76,3,0.63
"1909","addis",76,3,0.63
"1910","addis",76,4,0.63
"1911","addis",76,3,0.63
"1912","addis",76,4,0.63
"1913","addis",76,4,0.63
"1914","addis",76,3,0.63
"1915","addis",76,3,0.63
"1916","addis",76,3,0.63
"1917","addis",76,2.5,0.63
"1918","addis",76,2,0.63
"1919","addis",76,2,0.63
"1920","addis",76,2,0.63
"1921","addis",76,2,0.63
"1922","addis",77,4,0.6
"1923","addis",77,5.5,0.6
"1924","addis",77,4,0.6
"1925","addis",77,1,0.6
"1926","addis",77,1,0.6
"1927","addis",77,0.58,0.6
"1928","addis",77,0.67,0.6
"1929","addis",77,5,0.6
"1930","addis",77,5,0.6
"1931","addis",77,6.5,0.6
"1932","addis",77,8,0.6
"1933","addis",77,4,0.6
"1934","addis",78,3,0.0769
"1935","addis",78,4.5,0.0769
"1936","addis",78,3,0.0769
"1937","addis",78,5,0.0769
"1938","addis",78,6,0.0769
"1939","addis",78,0.75,0.0769
"1940","addis",78,0.5,0.0769
"1941","addis",78,0.83,0.0769
"1942","addis",78,4,0.0769
"1943","addis",78,5.5,0.0769
"1944","addis",78,4,0.0769
"1945","addis",78,5,0.0769
"1946","addis",78,4,0.0769
"1947","addis",79,1,0.6667
"1948","addis",79,0.42,0.6667
"1949","addis",79,0.67,0.6667
"1950","addis",79,0.58,0.6667
"1951","addis",79,0.25,0.6667
"1952","addis",79,0.42,0.6667
"1953","addis",79,0.42,0.6667
"1954","addis",79,1,0.6667
"1955","addis",79,1.5,0.6667
"1956","addis",79,1,0.6667
"1957","addis",79,1.5,0.6667
"1958","addis",79,2,0.6667
"1959","addis",79,1.5,0.6667
"1960","addis",79,1.33,0.6667
"1961","addis",79,1.33,0.6667
"1962","addis",79,1.25,0.6667
"1963","addis",79,6,0.6667
"1964","addis",79,2,0.6667
"1965","addis",79,4,0.6667
"1966","addis",79,2,0.6667
"1967","addis",79,2,0.6667
"1968","addis",79,3,0.6667
"1969","addis",79,2,0.6667
"1970","addis",79,6,0.6667
"1971","addis",79,5,0.6667
"1972","addis",79,4.5,0.6667
"1973","addis",79,6,0.6667
"1974","addis",79,2,0.6667
"1975","addis",79,6.5,0.6667
"1976","addis",79,2,0.6667
"1977","addis",80,6,0.4545
"1978","addis",80,1,0.4545
"1979","addis",80,1,0.4545
"1980","addis",80,7,0.4545
"1981","addis",80,3,0.4545
"1982","addis",80,3.5,0.4545
"1983","addis",80,2.5,0.4545
"1984","addis",80,1.67,0.4545
"1985","addis",80,1.67,0.4545
"1986","addis",80,2,0.4545
"1987","addis",80,1,0.4545
"1988","addis",81,5,0.1667
"1989","addis",81,4,0.1667
"1990","addis",81,3.5,0.1667
"1991","addis",81,3,0.1667
"1992","addis",81,4,0.1667
"1993","addis",81,0.25,0.1667
"1994","addis",82,4,0.1538
"1995","addis",82,1,0.1538
"1996","addis",82,4,0.1538
"1997","addis",82,1.5,0.1538
"1998","addis",82,0.33,0.1538
"1999","addis",82,0.33,0.1538
"2000","addis",82,5.5,0.1538
"2001","addis",82,0.5,0.1538
"2002","addis",82,6,0.1538
"2003","addis",82,1.25,0.1538
"2004","addis",82,1,0.1538
"2005","addis",82,3,0.1538
"2006","addis",82,1.5,0.1538
"2007","addis",82,5,0.2
"2008","addis",82,6,0.2
"2009","addis",83,6,0.2
"2010","addis",83,3,0.2
"2011","addis",83,1.67,0.2
"2012","addis",83,3,0.2
"2013","addis",83,0.67,0.2
"2014","addis",83,1.17,0.2
"2015","addis",83,1.5,0.2
"2016","addis",83,3,0.2
"2017","addis",84,4.5,0.5455
"2018","addis",84,4,0.5455
"2019","addis",84,4,0.5455
"2020","addis",84,6,0.5455
"2021","addis",84,4,0.5455
"2022","addis",84,3,0.5455
"2023","addis",84,3,0.5455
"2024","addis",84,5,0.5455
"2025","addis",84,5,0.5455
"2026","addis",84,2,0.5455
"2027","addis",84,3,0.5455
"2028","addis",84,2,0.5455
"2029","addis",84,7,0.5455
"2030","addis",84,3.5,0.5455
"2031","addis",84,4,0.5455
"2032","addis",84,5,0.5455
"2033","addis",84,3.5,0.5455
"2034","addis",84,0.42,0.5455
"2035","addis",84,0.5,0.5455
"2036","addis",84,1,0.5455
"2037","addis",84,0.5,0.5455
"2038","addis",84,0.33,0.5455
"2039","addis",85,2,0.1667
"2040","addis",85,0.42,0.1667
"2041","addis",85,1.5,0.1667
"2042","addis",85,2,0.1667
"2043","addis",85,3,0.1667
"2044","addis",85,5,0.1667
"2045","addis",86,4.42,0.3824
"2046","addis",86,4.42,0.3824
"2047","addis",86,3.5,0.3824
"2048","addis",86,5,0.3824
"2049","addis",86,5,0.3824
"2050","addis",86,8,0.3824
"2051","addis",86,2.67,0.3824
"2052","addis",86,5,0.3824
"2053","addis",86,5.33,0.3824
"2054","addis",86,4.42,0.3824
"2055","addis",86,4.42,0.3824
"2056","addis",86,3.75,0.3824
"2057","addis",86,6,0.3824
"2058","addis",86,4,0.3824
"2059","addis",86,4,0.3824
"2060","addis",86,3,0.3824
"2061","addis",86,3,0.3824
"2062","addis",86,3,0.3824
"2063","addis",86,3.5,0.3824
"2064","addis",86,3,0.3824
"2065","addis",86,3,0.3824
"2066","addis",86,6.67,0.3824
"2067","addis",86,4,0.3824
"2068","addis",86,4,0.3824
"2069","addis",86,5,0.3824
"2070","addis",86,4.42,0.3824
"2071","addis",86,4,0.3824
"2072","addis",86,4,0.3824
"2073","addis",86,2,0.3824
"2074","addis",86,3.42,0.3824
"2075","addis",86,2,0.3824
"2076","addis",86,3,0.3824
"2077","addis",86,2,0.3824
"2078","addis",86,2,0.3824
"2079","addis",87,4,0.1818
"2080","addis",87,6,0.1818
"2081","addis",87,4,0.1818
"2082","addis",87,8.5,0.1818
"2083","addis",87,2,0.1818
"2084","addis",87,1.58,0.1818
"2085","addis",87,1.33,0.1818
"2086","addis",87,0.42,0.1818
"2087","addis",87,0.67,0.1818
"2088","addis",87,1,0.1818
"2089","addis",87,0.67,0.1818
"2090","addis",88,4.5,0.6923
"2091","addis",88,2.5,0.6923
"2092","addis",88,8,0.6923
"2093","addis",88,6,0.6923
"2094","addis",88,4,0.6923
"2095","addis",88,1.67,0.6923
"2096","addis",88,1.67,0.6923
"2097","addis",88,2,0.6923
"2098","addis",88,4,0.6923
"2099","addis",88,6,0.6923
"2100","addis",88,5,0.6923
"2101","addis",88,0.42,0.6923
"2102","addis",88,0.5,0.6923
"2103","addis",89,4,0.5714
"2104","addis",89,5,0.5714
"2105","addis",89,3,0.5714
"2106","addis",89,6,0.5714
"2107","addis",89,6.5,0.5714
"2108","addis",89,8.5,0.5714
"2109","addis",90,4,0.3
"2110","addis",90,0.25,0.3
"2111","addis",90,5,0.3
"2112","addis",90,0.25,0.3
"2113","addis",90,2,0.3
"2114","addis",90,5,0.3
"2115","addis",90,1.5,0.3
"2116","addis",90,6,0.3
"2117","addis",90,1.33,0.3
"2118","addis",90,3.5,0.3
"2119","addis",91,4,0.5714
"2120","addis",91,1,0.5714
"2121","addis",91,2,0.5714
"2122","addis",91,5,0.5714
"2123","addis",91,6.5,0.5714
"2124","addis",91,5,0.5714
"2125","addis",91,5,0.5714
"2126","addis",92,4,0.1667
"2127","addis",92,3,0.1667
"2128","addis",92,2,0.1667
"2129","addis",92,0.5,0.1667
"2130","addis",92,0.42,0.1667
"2131","addis",92,2,0.1667
"2132","addis",93,0.75,0.1429
"2133","addis",93,0.42,0.1429
"2134","addis",93,5,0.1429
"2135","addis",93,2,0.1429
"2136","addis",93,5.5,0.1429
"2137","addis",93,6,0.1429
"2138","addis",93,5,0.1429
"2139","addis",94,5,0.1667
"2140","addis",94,4,0.1667
"2141","addis",94,5.5,0.1667
"2142","addis",94,4,0.1667
"2143","addis",94,0.33,0.1667
"2144","addis",94,0.42,0.1667
"2145","addis",95,5,0.7143
"2146","addis",95,5.5,0.7143
"2147","addis",95,3,0.7143
"2148","addis",95,0.75,0.7143
"2149","addis",95,2,0.7143
"2150","addis",95,2.17,0.7143
"2151","addis",95,0.75,0.7143
"2152","addis",96,2,0.2143
"2153","addis",96,1.33,0.2143
"2154","addis",96,0.67,0.2143
"2155","addis",96,2,0.2143
"2156","addis",96,2,0.2143
"2157","addis",96,0.58,0.2143
"2158","addis",96,0.42,0.2143
"2159","addis",96,0.58,0.2143
"2160","addis",96,3,0.2143
"2161","addis",96,5,0.2143
"2162","addis",96,0.83,0.2143
"2163","addis",96,6,0.2143
"2164","addis",96,7,0.2143
"2165","addis",96,3,0.2143
"2166","addis",97,5,0.2308
"2167","addis",97,3,0.2308
"2168","addis",97,3,0.2308
"2169","addis",97,4,0.2308
"2170","addis",97,2,0.2308
"2171","addis",97,1.5,0.2308
"2172","addis",97,0.5,0.2308
"2173","addis",97,1,0.2308
"2174","addis",97,1.75,0.2308
"2175","addis",97,4,0.2308
"2176","addis",97,1.42,0.2308
"2177","addis",97,2,0.2308
"2178","addis",97,8,0.2308
"2179","addis",98,2.5,0.8462
"2180","addis",98,1.5,0.8462
"2181","addis",98,0.75,0.8462
"2182","addis",98,2,0.8462
"2183","addis",98,4.5,0.8462
"2184","addis",98,3,0.8462
"2185","addis",98,3,0.8462
"2186","addis",98,5,0.8462
"2187","addis",98,3,0.8462
"2188","addis",98,0.58,0.8462
"2189","addis",98,0.58,0.8462
"2190","addis",98,0.58,0.8462
"2191","addis",98,0.67,0.8462
"2192","addis",99,10,0.8182
"2193","addis",99,0.58,0.8182
"2194","addis",99,8,0.8182
"2195","addis",99,8,0.8182
"2196","addis",99,7,0.8182
"2197","addis",99,3.5,0.8182
"2198","addis",99,5,0.8182
"2199","addis",99,5,0.8182
"2200","addis",99,0.75,0.8182
"2201","addis",99,6,0.8182
"2202","addis",99,3,0.8182
"2203","addis",100,0.58,0.9091
"2204","addis",100,0.58,0.9091
"2205","addis",100,0.58,0.9091
"2206","addis",100,0.58,0.9091
"2207","addis",100,0.58,0.9091
"2208","addis",100,0.58,0.9091
"2209","addis",100,2,0.9091
"2210","addis",100,2,0.9091
"2211","addis",100,2,0.9091
"2212","addis",100,2,0.9091
"2213","addis",100,6,0.9091
"2214","addis",100,4,0.9091
"2215","addis",100,3,0.9091
"2216","addis",100,4,0.9091
"2217","addis",100,6,0.9091
"2218","addis",100,4,0.9091
"2219","addis",100,6,0.9091
"2220","addis",100,6,0.9091
"2221","addis",100,3,0.9091
"2222","addis",100,10,0.9091
"2223","addis",100,2.6,0.9091
"2224","addis",100,4,0.9091
"2225","addis",100,4,0.9091
"2226","historical",145,1.5,0.866666666666667
"2227","historical",145,2,0.866666666666667
"2228","historical",145,2.5,0.866666666666667
"2229","historical",145,2.5,0.866666666666667
"2230","historical",145,1.5,0.866666666666667
"2231","historical",145,3,0.866666666666667
"2232","historical",145,5,0.866666666666667
"2233","historical",145,4,0.866666666666667
"2234","historical",145,3,0.866666666666667
"2235","historical",145,4,0.866666666666667
"2236","historical",145,5,0.866666666666667
"2237","historical",145,5,0.866666666666667
"2238","historical",145,3,0.866666666666667
"2239","historical",145,3,0.866666666666667
"2240","historical",145,5,0.866666666666667
"2241","historical",187,2,0.0909090909090909
"2242","historical",187,2,0.0909090909090909
"2243","historical",187,2,0.0909090909090909
"2244","historical",187,2,0.0909090909090909
"2245","historical",187,3,0.0909090909090909
"2246","historical",187,3,0.0909090909090909
"2247","historical",187,3,0.0909090909090909
"2248","historical",187,2,0.0909090909090909
"2249","historical",187,5,0.0909090909090909
"2250","historical",187,0.7,0.0909090909090909
"2251","historical",187,0.7,0.0909090909090909
"2252","historical",194,3,0.25
"2253","historical",194,3,0.25
"2254","historical",194,5,0.25
"2255","historical",194,5,0.25
"2256","historical",194,4,0.25
"2257","historical",194,3,0.25
"2258","historical",194,1.5,0.25
"2259","historical",194,1.5,0.25
"2260","historical",165,6,0.0909090909090909
"2261","historical",165,7,0.0909090909090909
"2262","historical",165,6,0.0909090909090909
"2263","historical",165,5,0.0909090909090909
"2264","historical",165,6,0.0909090909090909
"2265","historical",165,6,0.0909090909090909
"2266","historical",165,2,0.0909090909090909
"2267","historical",165,2,0.0909090909090909
"2268","historical",165,1,0.0909090909090909
"2269","historical",165,1,0.0909090909090909
"2270","historical",165,1,0.0909090909090909
"2271","historical",118,5,0.1
"2272","historical",118,7,0.1
"2273","historical",118,1,0.1
"2274","historical",118,1,0.1
"2275","historical",118,0.6,0.1
"2276","historical",118,0.6,0.1
"2277","historical",118,0.6,0.1
"2278","historical",118,2,0.1
"2279","historical",118,4,0.1
"2280","historical",118,2,0.1
"2281","historical",123,3,0.131578947368421
"2282","historical",123,3,0.131578947368421
"2283","historical",123,3,0.131578947368421
"2284","historical",123,3.5,0.131578947368421
"2285","historical",123,6,0.131578947368421
"2286","historical",123,3,0.131578947368421
"2287","historical",123,4,0.131578947368421
"2288","historical",123,4,0.131578947368421
"2289","historical",123,6,0.131578947368421
"2290","historical",123,6,0.131578947368421
"2291","historical",123,6,0.131578947368421
"2292","historical",123,2.5,0.131578947368421
"2293","historical",123,8,0.131578947368421
"2294","historical",123,2,0.131578947368421
"2295","historical",123,7,0.131578947368421
"2296","historical",123,4,0.131578947368421
"2297","historical",123,2.5,0.131578947368421
"2298","historical",123,2,0.131578947368421
"2299","historical",123,7,0.131578947368421
"2300","historical",123,0.5,0.131578947368421
"2301","historical",123,0.5,0.131578947368421
"2302","historical",123,0.5,0.131578947368421
"2303","historical",123,1,0.131578947368421
"2304","historical",123,1,0.131578947368421
"2305","historical",123,1,0.131578947368421
"2306","historical",123,1.5,0.131578947368421
"2307","historical",123,2,0.131578947368421
"2308","historical",123,2.5,0.131578947368421
"2309","historical",123,3.5,0.131578947368421
"2310","historical",123,3,0.131578947368421
"2311","historical",123,3,0.131578947368421
"2312","historical",123,3,0.131578947368421
"2313","historical",123,2,0.131578947368421
"2314","historical",123,2,0.131578947368421
"2315","historical",123,2,0.131578947368421
"2316","historical",123,1.5,0.131578947368421
"2317","historical",123,2,0.131578947368421
"2318","historical",123,1,0.131578947368421
"2319","historical",120,5,0.125
"2320","historical",120,4,0.125
"2321","historical",120,2,0.125
"2322","historical",120,3.6,0.125
"2323","historical",120,4,0.125
"2324","historical",120,1,0.125
"2325","historical",120,1,0.125
"2326","historical",120,0.6,0.125
"2327","historical",120,0.6,0.125
"2328","historical",120,0.6,0.125
"2329","historical",120,4,0.125
"2330","historical",120,4,0.125
"2331","historical",120,4,0.125
"2332","historical",120,4,0.125
"2333","historical",120,4,0.125
"2334","historical",120,5,0.125
"2335","historical",120,4,0.125
"2336","historical",120,5,0.125
"2337","historical",120,4,0.125
"2338","historical",120,5,0.125
"2339","historical",120,5,0.125
"2340","historical",120,4,0.125
"2341","historical",120,5,0.125
"2342","historical",120,5,0.125
"2343","historical",189,7,0.0588235294117647
"2344","historical",189,8,0.0588235294117647
"2345","historical",189,4,0.0588235294117647
"2346","historical",189,4,0.0588235294117647
"2347","historical",189,4,0.0588235294117647
"2348","historical",189,8,0.0588235294117647
"2349","historical",189,9,0.0588235294117647
"2350","historical",189,12,0.0588235294117647
"2351","historical",189,8,0.0588235294117647
"2352","historical",189,9,0.0588235294117647
"2353","historical",189,13,0.0588235294117647
"2354","historical",189,6,0.0588235294117647
"2355","historical",189,4,0.0588235294117647
"2356","historical",189,1.5,0.0588235294117647
"2357","historical",189,2,0.0588235294117647
"2358","historical",189,8,0.0588235294117647
"2359","historical",189,7,0.0588235294117647
"2360","historical",174,4.3,0.0625
"2361","historical",174,5.4,0.0625
"2362","historical",174,4.6,0.0625
"2363","historical",174,5.4,0.0625
"2364","historical",174,3.6,0.0625
"2365","historical",174,4,0.0625
"2366","historical",174,6.6,0.0625
"2367","historical",174,4,0.0625
"2368","historical",174,1,0.0625
"2369","historical",174,1,0.0625
"2370","historical",174,1.3,0.0625
"2371","historical",174,1.3,0.0625
"2372","historical",174,2.5,0.0625
"2373","historical",174,3,0.0625
"2374","historical",174,3,0.0625
"2375","historical",174,3.5,0.0625
"2376","historical",162,7,0.15625
"2377","historical",162,4,0.15625
"2378","historical",162,7,0.15625
"2379","historical",162,5,0.15625
"2380","historical",162,5,0.15625
"2381","historical",162,5,0.15625
"2382","historical",162,7,0.15625
"2383","historical",162,6,0.15625
"2384","historical",162,6,0.15625
"2385","historical",162,7,0.15625
"2386","historical",162,5,0.15625
"2387","historical",162,6,0.15625
"2388","historical",162,7,0.15625
"2389","historical",162,7,0.15625
"2390","historical",162,6,0.15625
"2391","historical",162,5,0.15625
"2392","historical",162,5,0.15625
"2393","historical",162,4,0.15625
"2394","historical",162,2,0.15625
"2395","historical",162,1,0.15625
"2396","historical",162,1,0.15625
"2397","historical",162,1,0.15625
"2398","historical",162,1,0.15625
"2399","historical",162,1,0.15625
"2400","historical",162,1,0.15625
"2401","historical",162,1,0.15625
"2402","historical",162,0.7,0.15625
"2403","historical",162,0.7,0.15625
"2404","historical",162,0.6,0.15625
"2405","historical",162,0.6,0.15625
"2406","historical",162,0.6,0.15625
"2407","historical",162,0.6,0.15625
"2408","historical",106,9,0.153846153846154
"2409","historical",106,9,0.153846153846154
"2410","historical",106,9,0.153846153846154
"2411","historical",106,9,0.153846153846154
"2412","historical",106,9,0.153846153846154
"2413","historical",106,8,0.153846153846154
"2414","historical",106,2,0.153846153846154
"2415","historical",106,3,0.153846153846154
"2416","historical",106,3,0.153846153846154
"2417","historical",106,2,0.153846153846154
"2418","historical",106,2,0.153846153846154
"2419","historical",106,2.4,0.153846153846154
"2420","historical",106,6,0.153846153846154
"2421","historical",129,10,0.111111111111111
"2422","historical",129,8,0.111111111111111
"2423","historical",129,6,0.111111111111111
"2424","historical",129,2,0.111111111111111
"2425","historical",129,2,0.111111111111111
"2426","historical",129,3,0.111111111111111
"2427","historical",129,5,0.111111111111111
"2428","historical",129,6,0.111111111111111
"2429","historical",129,5,0.111111111111111
"2430","historical",178,9,0.181818181818182
"2431","historical",178,8,0.181818181818182
"2432","historical",178,8,0.181818181818182
"2433","historical",178,8,0.181818181818182
"2434","historical",178,0.7,0.181818181818182
"2435","historical",178,0.7,0.181818181818182
"2436","historical",178,0.7,0.181818181818182
"2437","historical",178,1.5,0.181818181818182
"2438","historical",178,9,0.181818181818182
"2439","historical",178,8,0.181818181818182
"2440","historical",178,9,0.181818181818182
"2441","historical",175,8,0.142857142857143
"2442","historical",175,8,0.142857142857143
"2443","historical",175,7,0.142857142857143
"2444","historical",175,6,0.142857142857143
"2445","historical",175,5,0.142857142857143
"2446","historical",175,5,0.142857142857143
"2447","historical",175,7,0.142857142857143
"2448","historical",149,8,0.125
"2449","historical",149,5,0.125
"2450","historical",149,1,0.125
"2451","historical",149,1,0.125
"2452","historical",149,9,0.125
"2453","historical",149,7,0.125
"2454","historical",149,9,0.125
"2455","historical",149,1.4,0.125
"2456","historical",157,9,0.411764705882353
"2457","historical",157,9,0.411764705882353
"2458","historical",157,8,0.411764705882353
"2459","historical",157,8,0.411764705882353
"2460","historical",157,7,0.411764705882353
"2461","historical",157,7,0.411764705882353
"2462","historical",157,6,0.411764705882353
"2463","historical",157,8,0.411764705882353
"2464","historical",157,7,0.411764705882353
"2465","historical",157,9,0.411764705882353
"2466","historical",157,7,0.411764705882353
"2467","historical",157,8,0.411764705882353
"2468","historical",157,6,0.411764705882353
"2469","historical",157,7,0.411764705882353
"2470","historical",157,8,0.411764705882353
"2471","historical",157,10,0.411764705882353
"2472","historical",157,8,0.411764705882353
"2473","historical",157,6,0.411764705882353
"2474","historical",157,6,0.411764705882353
"2475","historical",157,6,0.411764705882353
"2476","historical",157,9,0.411764705882353
"2477","historical",157,7,0.411764705882353
"2478","historical",157,6,0.411764705882353
"2479","historical",157,6,0.411764705882353
"2480","historical",157,7,0.411764705882353
"2481","historical",157,5,0.411764705882353
"2482","historical",157,3,0.411764705882353
"2483","historical",157,3,0.411764705882353
"2484","historical",157,3,0.411764705882353
"2485","historical",157,4,0.411764705882353
"2486","historical",157,3,0.411764705882353
"2487","historical",157,4,0.411764705882353
"2488","historical",157,3,0.411764705882353
"2489","historical",157,2,0.411764705882353
"2490","historical",157,3,0.411764705882353
"2491","historical",157,3,0.411764705882353
